1	1	0.00029698
2	1	0.000147703
3	1	0.0049316
4	2	0.000662659
5	2	0.00825074
6	2	0.00139392
7	2	0.00524002
8	3	0.00524453
9	3	0.00184614
10	3	0.0121054
11	8	0.00335664
12	8	0.00539826
13	9	0.00252193
14	13	0.00733633
15	17	0.0178632
16	26	0.00536908
17	33	0.00746902
18	26	0.0100613
19	100	0.00349021
20	66	0.00246673
21	170	0.00607435
22	163	0.0026879
23	200	0.0047292
24	200	0.00532581
25	47	0.00519105
26	47	0.00793989
27	5	0.00431733
28	5	0.00865319
29	10	0.00164006
30	10	0.00440749
31	18	0.00081178
32	18	0.00256718
33	18	0.00544696
34	26	0.00268676
35	26	0.00225328
36	33	0.00206552
37	33	0.00227831
38	76	0.00664919
39	68	0.00234999
40	68	0.00405764
41	68	0.00234923
42	200	0.00400728
43	146	0.00269723
44	180	0.00518654
45	180	0.00295766
46	162	0.00331335
47	200	0.00501157
48	200	0.00255536
49	200	0.00377633
50	200	0.00882823
51	200	0.00330902
52	100	0.00300638
53	200	0.0031096
54	200	0.00561832
55	200	0.00413966
56	200	0.00269483
57	200	0.00678867
58	200	0.00574084
59	200	0.00361219
60	100	0.00304704
61	200	0.00354467
62	200	0.00274759
63	200	0.00433122
64	200	0.00638872
65	200	0.00343327
66	200	0.00270121
67	200	0.00690616
68	200	0.00271314
69	200	0.00196919
70	200	0.00563146
71	200	0.00797656
72	200	0.00625755
73	200	0.00676788
74	200	0.0028079
75	200	0.00367713
76	200	0.00279836
77	200	0.00394632
78	200	0.00275569
79	200	0.00454928
80	200	0.00273704
81	200	0.00703349
82	123	0.00311954
83	200	0.00579861
84	200	0.00283871
85	200	0.00751592
86	200	0.00285212
87	200	0.00497963
88	200	0.00280689
89	200	0.00473583
90	200	0.00312437
91	146	0.00379401
92	200	0.00663843
93	200	0.00605415
94	200	0.00657206
95	200	0.00289674
96	200	0.00936976
97	100	0.0095705
98	200	0.00349101
99	200	0.00281887
100	200	0.00628574
101	200	0.0027732
102	200	0.0052683
103	200	0.00589248
104	200	0.00580511
105	200	0.00628662
106	200	0.0106532
107	200	0.00555518
108	200	0.00460937
109	200	0.00289154
110	200	0.00604776
111	200	0.00295597
112	200	0.00608702
113	200	0.00286657
114	200	0.00459778
115	200	0.00295879
116	200	0.00697712
117	200	0.00291723
118	200	0.00951694
1	1	0.000163158
2	1	0.000313229
3	1	0.00217
4	2	0.000620511
5	2	0.00532157
6	2	0.00324112
7	2	0.00530522
8	3	0.00251741
9	3	0.00318377
10	3	0.0122238
11	8	0.00328916
12	8	0.00548847
13	9	0.00262121
14	12	0.00450057
15	16	0.0160299
16	25	0.00933436
17	32	0.00779671
18	25	0.0100594
19	97	0.00339945
20	74	0.00514052
21	200	0.0142404
22	200	0.00288712
23	200	0.0100937
24	200	0.00258105
25	200	0.00604952
26	200	0.0114708
27	200	0.0091026
28	200	0.00725534
29	200	0.00869319
30	200	0.00536109
31	200	0.00308734
32	200	0.00611041
33	167	0.00388334
34	200	0.00476772
35	200	0.0026272
36	200	0.0152794
37	195	0.00278011
38	200	0.00257838
39	200	0.00258545
40	200	0.0142018
41	200	0.00527301
42	200	0.00725593
43	190	0.00570466
44	200	0.0107228
45	200	0.00320305
46	164	0.00605501
47	200	0.0105426
48	196	0.00553629
49	200	0.00404084
50	200	0.0086617
51	200	0.00560945
52	200	0.00539432
53	200	0.00429312
54	200	0.00898752
55	200	0.0141286
56	200	0.00283452
57	200	0.00907012
58	200	0.00883533
59	200	0.00626743
60	183	0.00275436
61	200	0.00860641
62	200	0.00282025
63	200	0.014259
64	200	0.00670187
65	200	0.00607603
66	200	0.00301227
67	200	0.0124313
68	200	0.00281528
69	200	0.00259913
70	200	0.00874923
71	200	0.00570818
72	200	0.00933095
73	200	0.0125084
74	200	0.0056941
75	200	0.00482043
76	200	0.00289902
77	200	0.0110039
78	174	0.00304844
79	200	0.00673591
80	200	0.00292741
81	200	0.0127461
82	200	0.00335046
83	200	0.00640256
84	200	0.00287072
85	200	0.0100177
86	200	0.00578366
87	200	0.010274
88	191	0.00631792
89	200	0.0130307
90	200	0.00330241
91	197	0.00626376
92	200	0.00840049
93	200	0.0090184
94	200	0.00307792
95	200	0.00301901
96	200	0.0157953
97	200	0.00725752
98	200	0.0171117
99	200	0.00320196
100	200	0.0107077
101	200	0.002956
102	200	0.00534329
103	200	0.0059546
104	200	0.00740244
105	200	0.00991768
106	200	0.00699304
107	200	0.00571899
108	200	0.00345771
109	200	0.00590433
110	200	0.00961547
111	140	0.00637329
112	200	0.00740491
113	200	0.00601263
114	200	0.0113591
115	200	0.00571546
116	200	0.00796365
117	200	0.00637871
118	200	0.0120503
