1	1	0.000196276
2	1	0.000145807
3	1	0.00205003
4	2	0.000632323
5	2	0.00517
6	2	0.0032742
7	2	0.00240953
8	3	0.00253455
9	3	0.00292189
10	3	0.0121843
11	8	0.00154523
12	8	0.00258733
13	9	0.00502665
14	13	0.00449065
15	17	0.018649
16	29	0.00547797
17	36	0.0102944
18	26	0.0149874
19	100	0.00622596
20	77	0.00229439
21	259	0.00730282
22	271	0.00622414
23	458	0.0142427
24	458	0.00641248
25	458	0.00809868
26	458	0.0132446
27	1744	0.0220738
28	2053	0.017142
29	3523	0.0200231
30	3523	0.00866383
31	5397	0.0267473
32	5221	0.0136156
33	4354	0.0252283
34	4354	0.0105102
35	4354	0.0110945
36	14166	0.0525168
37	12127	0.037581
38	25876	0.0775935
39	24977	0.0690538
40	38667	0.142984
41	38667	0.0866389
42	99999	0.420691
43	77474	0.324775
44	99999	0.565185
45	99999	0.262705
46	91049	0.342046
47	99999	1.36746
48	99611	0.271021
49	99999	1.35894
50	99999	0.276192
51	99999	1.58876
52	99999	0.528233
53	99999	1.1764
54	99999	0.293038
55	99999	1.97956
56	74698	0.372158
57	99999	1.37007
58	99999	0.293731
59	99999	1.87653
60	99999	0.564723
61	99999	1.33675
62	99999	0.289065
63	99999	3.76519
64	99999	0.565065
65	99999	1.23707
66	99999	0.557453
67	99999	2.15423
68	99999	0.279515
69	99999	0.761778
70	99999	0.233661
71	99999	2.93188
72	99999	0.617391
73	99999	2.5677
74	99802	0.303412
75	99999	1.68826
76	99999	0.336827
77	99999	3.16607
78	77896	0.412001
79	99999	1.80636
80	99846	0.310112
81	99999	3.38021
82	99999	0.854148
83	99999	2.14066
84	99999	0.312008
85	99999	3.40504
86	93626	0.355691
87	99999	2.51764
88	99999	0.284181
89	99999	1.79318
90	99999	0.313721
91	95997	0.349542
92	99999	2.63967
93	99424	0.33261
94	99999	1.28298
95	99999	0.28649
96	99999	4.42909
97	99999	0.597653
98	99999	2.09214
99	99999	0.453171
100	99999	2.93066
101	99999	0.262344
102	99999	0.804499
103	99867	0.242326
104	99999	2.23243
105	99999	0.637984
106	99999	3.25692
107	67860	0.45819
108	99999	1.49557
109	99999	0.31329
110	99999	2.2951
111	61096	0.445063
112	99999	1.84219
113	99999	0.302291
114	99999	1.87532
115	99999	0.311315
116	99999	2.00058
117	99999	0.294261
118	99999	3.56889
